4610,PuriPipette,PuriPipette, , 
4620,PuriPipette,PuriPipette, , 
4630, , ,PuriPipette,PuriPipette
4640, , ,PuriPipette,PuriPipette
4650, , ,PuriPipette,PuriPipette
4660, , ,PuriPipette,PuriPipette
4670, , ,PuriPipette,PuriPipette
4680,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4690,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4700,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4710,PuriTime,PuriTime,PuriTime,PuriTime
4720,PuriTime,PuriTime,PuriTime,PuriTime
4730,PuriTime,PuriTime,PuriTime,PuriTime
4740,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4750,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4760,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4770,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4780,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4790,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4800,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4810,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4820,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4830,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4840,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4850,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4860,PuriPipette,PuriPipette,PuriPipette,PuriPipette
